title;short_description;description;category;original_price;sale_price;regular_price;images;url
Moyra SuperShine Color Gel 538 Lemon;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/03f580f3ae65b5d1e19e88556c2625440ebfaf02.jpg;https://www.nagelproduct.nl/a-55311926/moyra-supershine-color-gel/moyra-supershine-color-gel-538-lemon/
Moyra SuperShine Color Gel 535 Ivory;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/9b60e0822d35cc1d34a3c79e7e913e84bdc89f58.jpg;https://www.nagelproduct.nl/a-55311923/moyra-supershine-color-gel/moyra-supershine-color-gel-535-ivory/
Moyra SuperShine Color Gel 533 Delicate;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/403965c20dfe19ac824547b1e286cc12d687c760.jpg;https://www.nagelproduct.nl/a-55311920/moyra-supershine-color-gel/moyra-supershine-color-gel-533-delicate/
Moyra SuperShine Color Gel 537 Honour;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/e7ed69f0f00e75e9712cb850dafb842d7aaf1b65.jpg;https://www.nagelproduct.nl/a-55311925/moyra-supershine-color-gel/moyra-supershine-color-gel-537-honour/
Moyra SuperShine Color Gel 534 Uptown;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/316eb24e556f4641e0780c216e06765b23a99934.jpg;https://www.nagelproduct.nl/a-55311922/moyra-supershine-color-gel/moyra-supershine-color-gel-534-uptown/
Moyra SuperShine Color Gel 536 Blade;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/b345339950b03005cf6bde02bd78dacc65c950f3.jpg;https://www.nagelproduct.nl/a-55311924/moyra-supershine-color-gel/moyra-supershine-color-gel-536-blade/
Moyra SuperShine Color Gel 532 Heartbreak;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/677e62ad41dab826bb3e65722c8f4568cf8bd814.jpg;https://www.nagelproduct.nl/a-55311919/moyra-supershine-color-gel/moyra-supershine-color-gel-532-heartbreak/
Moyra SuperShine Color Gel 531 Amazon;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/7d86019853f05744e3583d88bbdbda7054f17702.jpg;https://www.nagelproduct.nl/a-55311918/moyra-supershine-color-gel/moyra-supershine-color-gel-531-amazon/
Moyra SuperShine Color Gel 530 Ode;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/765804f8c910eadd755a28a53a71e1c8f43e6f4c.jpg;https://www.nagelproduct.nl/a-55311916/moyra-supershine-color-gel/moyra-supershine-color-gel-530-ode/
Moyra SuperShine Color Gel 529 Fjord;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/f3a236bd76967e4d97ec1007996f04c9c86f0c57.jpg;https://www.nagelproduct.nl/a-55311915/moyra-supershine-color-gel/moyra-supershine-color-gel-529-fjord/
Moyra SuperShine Color Gel 528 Lakers;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/8e8163e5615f3c496676c9c6be9263691997297d.jpg;https://www.nagelproduct.nl/a-55311914/moyra-supershine-color-gel/moyra-supershine-color-gel-528-lakers/
Moyra SuperShine Color Gel 526 Nectarin;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/1b704cf93cf00218d968d264465a86afdee7f02b.jpg;https://www.nagelproduct.nl/a-55311912/moyra-supershine-color-gel/moyra-supershine-color-gel-526-nectarin/
Moyra SuperShine Color Gel 527 Muse;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/a6fd5308b0d571f9f19c9d58083b2d5219918b71.jpg;https://www.nagelproduct.nl/a-55311913/moyra-supershine-color-gel/moyra-supershine-color-gel-527-muse/
Moyra SuperShine Color Gel 525 Free Love;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/9f722ef5b86e7298a0388a64ce8a92a653fcaf03.jpg;https://www.nagelproduct.nl/a-55311910/moyra-supershine-color-gel/moyra-supershine-color-gel-525-free-love/
Moyra SuperShine Color Gel 524 Life;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/3f68d493c6e466d7313c848eff1dbc43cb7f7199.jpg;https://www.nagelproduct.nl/a-55311909/moyra-supershine-color-gel/moyra-supershine-color-gel-524-life/
Moyra SuperShine Color Gel 522 Grace;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/c849b4a1473c6b5af400dce1995715778e1db79f.jpg;https://www.nagelproduct.nl/a-55311907/moyra-supershine-color-gel/moyra-supershine-color-gel-522-grace/
Moyra SuperShine Color Gel 523 Rocket;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/7e452979ff880fd5e3547a4af676cdce3ef81917.jpg;https://www.nagelproduct.nl/a-55311908/moyra-supershine-color-gel/moyra-supershine-color-gel-523-rocket/
Moyra SuperShine Color Gel 521 Lovesong;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/1e4e31577ec9f64df6a5dabcc87e4a7fbdc90ca8.jpg;https://www.nagelproduct.nl/a-55311906/moyra-supershine-color-gel/moyra-supershine-color-gel-521-lovesong/
Moyra SuperShine Color Gel 520 Happy;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/53ff53855457156a6efa1f29b6e07f5da3f674dd.jpg;https://www.nagelproduct.nl/a-55311905/moyra-supershine-color-gel/moyra-supershine-color-gel-520-happy/
Moyra SuperShine Color Gel 519 Kiss Me;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/c746082cbabdd6190781d9358308b3126a190e3a.jpg;https://www.nagelproduct.nl/a-55311904/moyra-supershine-color-gel/moyra-supershine-color-gel-519-kiss-me/
Moyra SuperShine Color Gel 515 UltraViolet;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/958aae4b559fa19f8259bc84f3c340beded985c9.jpg;https://www.nagelproduct.nl/a-55311900/moyra-supershine-color-gel/moyra-supershine-color-gel-515-ultraviolet/
Moyra SuperShine Color Gel 518 Calm;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/841dcc5654e2182411fbec666d74cd418dd2a99d.jpg;https://www.nagelproduct.nl/a-55311903/moyra-supershine-color-gel/moyra-supershine-color-gel-518-calm/
Moyra SuperShine Color Gel 517 Deep Sea;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/72b3f48c633ed5f56e5129eb60cd3f9f38589ec2.jpg;https://www.nagelproduct.nl/a-55311902/moyra-supershine-color-gel/moyra-supershine-color-gel-517-deep-sea/
Moyra SuperShine Color Gel 516 Far Away;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/3bd38a6271332ed1562fda4bae988494966d3c54.jpg;https://www.nagelproduct.nl/a-55311901/moyra-supershine-color-gel/moyra-supershine-color-gel-516-far-away/
Moyra SuperShine Color Gel 514 Spring;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/1e3dac1360a9de1525223410aa5fea0bac864306.jpg;https://www.nagelproduct.nl/a-55311899/moyra-supershine-color-gel/moyra-supershine-color-gel-514-spring/
Moyra SuperShine Color Gel 512 Marmalade;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/4e88b2dc927e05130ecdd919a85a8e49370a1610.jpg;https://www.nagelproduct.nl/a-55311896/moyra-supershine-color-gel/moyra-supershine-color-gel-512-marmalade/
Moyra SuperShine Color Gel 511 Sunshine;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/a38105fdf5bb2fb51b4ea7cc2d4abfeacdfcce76.jpg;https://www.nagelproduct.nl/a-55311895/moyra-supershine-color-gel/moyra-supershine-color-gel-511-sunshine/
Moyra SuperShine Color Gel 513 Flower;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/4ed74c8a273d5161d8307e6fb4bfe9d4e74ec822.jpg;https://www.nagelproduct.nl/a-55311898/moyra-supershine-color-gel/moyra-supershine-color-gel-513-flower/
Moyra SuperShine Color Gel 510 Fancy;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/e7a8f456c9c568706704b7921bad183dafb126c7.jpg;https://www.nagelproduct.nl/a-55311894/moyra-supershine-color-gel/moyra-supershine-color-gel-510-fancy/
Moyra SuperShine Color Gel 509 Shadow;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/990bd23b1fd5f24ce6ba2ffa86a302f2ca663223.jpg;https://www.nagelproduct.nl/a-55311893/moyra-supershine-color-gel/moyra-supershine-color-gel-509-shadow/
Moyra SuperShine Color Gel 507 Romance;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/972b91aacdcd10f624dc4943d310cf675b0adfa4.jpg;https://www.nagelproduct.nl/a-55311891/moyra-supershine-color-gel/moyra-supershine-color-gel-507-romance/
Moyra SuperShine Color Gel 506 Fortune;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/ec433b277c655c7ca80a94b39a8c995b8b2d906a.jpg;https://www.nagelproduct.nl/a-55311890/moyra-supershine-color-gel/moyra-supershine-color-gel-506-fortune/
Moyra Mini Gelpolish No.220;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/29405b9f8f7d7ea04bf418166ee6e692cf9e8513.jpg;https://www.nagelproduct.nl/a-62233121/moyra-gelpolish-mini/moyra-mini-gelpolish-no-220/
Moyra SuperShine Color Gel 504 Homeland;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/964f129a7b7e838519f6b39e499df0355e23be6b.jpg;https://www.nagelproduct.nl/a-55311888/moyra-supershine-color-gel/moyra-supershine-color-gel-504-homeland/
Moyra SuperShine Color Gel 505 Tulip;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/3df0c5947b67dfeb32cce8b20f08c9c088e0960e.jpg;https://www.nagelproduct.nl/a-55311889/moyra-supershine-color-gel/moyra-supershine-color-gel-505-tulip/
Moyra SuperShine Color Gel 503 Dream On;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/8dc038781831dd8b43e17a4ac724face28ef446f.jpg;https://www.nagelproduct.nl/a-55311886/moyra-supershine-color-gel/moyra-supershine-color-gel-503-dream-on/
Moyra Mini Gelpolish No.221;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/a174b254a51c57f8b1f6336e801188a232b70835.jpg;https://www.nagelproduct.nl/a-62210366/moyra-gelpolish-mini/moyra-mini-gelpolish-no-221/
Moyra Mini Gelpolish No.219;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/f4494bba968fd6cbe3efb6d4e641514e2ac8177f.jpg;https://www.nagelproduct.nl/a-62210364/moyra-gelpolish-mini/moyra-mini-gelpolish-no-219/
Moyra SuperShine Color Gel 501 Devil;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/931664b055646f48b78f37f27893710648385c11.jpg;https://www.nagelproduct.nl/a-55311884/moyra-supershine-color-gel/moyra-supershine-color-gel-501-devil/
Moyra SuperShine Color Gel 502 Snow;;;Moyra SuperShine Color Gel;;;8,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/55a0e1bfb39644ec0453d7d3e64d0600ef2f16a3.jpg;https://www.nagelproduct.nl/a-55311885/moyra-supershine-color-gel/moyra-supershine-color-gel-502-snow/
Moyra Mini Gelpolish No.218;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/a09ddbb2e9d28aef9162314ff48a586d516b0371.jpg;https://www.nagelproduct.nl/a-62210362/moyra-gelpolish-mini/moyra-mini-gelpolish-no-218/
Moyra Mini Gelpolish No.217;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/4aac9603789d4fa6d71a0f0a5654c13806e003b7.jpg;https://www.nagelproduct.nl/a-62210357/moyra-gelpolish-mini/moyra-mini-gelpolish-no-217/
Moyra Mini Gelpolish No.216;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/b700d12052d89fe29aa25c22c76c8054a330ce9e.jpg,https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/article/96b4574b09ac7594e78f856510610ac00b387fba.jpg;https://www.nagelproduct.nl/a-62210355/moyra-gelpolish-mini/moyra-mini-gelpolish-no-216/
Moyra Mini Gelpolish No.214;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/4c0850fde152d70b0a6adee96c97fa1e2aba61d1.jpg;https://www.nagelproduct.nl/a-61523781/moyra-gelpolish-mini/moyra-mini-gelpolish-no-214/
Moyra Mini Gelpolish No.215;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/013cc6b9c4355be54fed4f4322d78b4684c1024b.jpg;https://www.nagelproduct.nl/a-62210352/moyra-gelpolish-mini/moyra-mini-gelpolish-no-215/
Moyra Mini Gelpolish No.212;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/79a19838846a8cea340fca40afdf3ffceb413862.jpg;https://www.nagelproduct.nl/a-61523775/moyra-gelpolish-mini/moyra-mini-gelpolish-no-212/
Moyra Mini Gelpolish No.213;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/a8f63bdc19788222f77cb0cec0fa16e8adc68f47.jpg;https://www.nagelproduct.nl/a-61523777/moyra-gelpolish-mini/moyra-mini-gelpolish-no-213/
Moyra Mini Gelpolish No.211;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/7fc15789c09f9ea94ab44712e2cef131ec8267cf.jpg;https://www.nagelproduct.nl/a-61523774/moyra-gelpolish-mini/moyra-mini-gelpolish-no-211/
Moyra Mini Gelpolish No.209;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/047eb73dd971e7564cac8128d0cb4edc533aa637.jpg;https://www.nagelproduct.nl/a-60106684/moyra-gelpolish-mini/moyra-mini-gelpolish-no-209/
Moyra Mini Gelpolish No.210;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/cad8feedd234213b7e0ac848669550621c070d9c.jpg;https://www.nagelproduct.nl/a-61523770/moyra-gelpolish-mini/moyra-mini-gelpolish-no-210/
Moyra Mini Gelpolish No.208;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/9e36ba2ff0fe4b074ed62e1e64e6104a8de3b3bf.jpg;https://www.nagelproduct.nl/a-60106683/moyra-gelpolish-mini/moyra-mini-gelpolish-no-208/
Moyra Mini Gelpolish No.207;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/df9d7e29e8c460776750fced2ec4e86cc789f454.jpg;https://www.nagelproduct.nl/a-60106681/moyra-gelpolish-mini/moyra-mini-gelpolish-no-207/
Moyra Mini Gelpolish No.206;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/92b7b7393d68ca7fd799ca788231fe1e71fe6252.jpg;https://www.nagelproduct.nl/a-60106680/moyra-gelpolish-mini/moyra-mini-gelpolish-no-206/
Moyra Mini Gelpolish No.205;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/7a0b688e760e5953724d9a6534dbace4bf3c72ac.jpg;https://www.nagelproduct.nl/a-60106679/moyra-gelpolish-mini/moyra-mini-gelpolish-no-205/
Moyra Mini Gelpolish No.204;Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base & top in 1.;"<p>Super gave Moyra Mini Gelpolish kleuren die op elke nagel kan met de bijbehorende base &amp; top in 1.</p><p>Uitharden: LED=30sec. UV=2min.</p><p>Inhoud: 5,5ml</p>";Moyra Gelpolish Mini;;;6,95;https://cdn.myonlinestore.eu/93ee00cb-6be1-11e9-a722-44a8421b9960/image/cache/full/dcc9d5fc08c1558539ad45f29c881e1ccaa5126b.jpg;https://www.nagelproduct.nl/a-60106678/moyra-gelpolish-mini/moyra-mini-gelpolish-no-204/
